,1. 航天桥西,2. 航天桥北,3. 花园桥北,4. 紫竹桥,5. 万寿寺,6. 为公桥,7. 苏州桥南,8. 三义庙,9. 四通桥西,10. 四通桥东,11. 大钟寺,12. 地铁大钟寺站,13. 蓟门桥西,14. 北太平桥西,15. 马甸桥东,16. 安华桥西,17. 安贞桥西,18. 安贞桥东,19. 和平西桥,20. 和平东桥,21. 太阳宫桥,22. 西坝河,23. 静安庄东,24. 三元桥南,25. 亮马桥,26. 白家庄,27. 呼家楼南,28. 大北窑北,29. 大北窑南,30. 双井桥北,31. 双井桥南,32. 潘家园桥北,33. 十里河桥北,34. 十里河桥南,35. 方庄桥东,36. 方庄桥西,37. 刘家窑桥,38. 木樨园桥东,39. 木樨园桥西,40. 洋桥西,41. 草桥,42. 玉泉营桥西,43. 夏家胡同,44. 丽泽桥,45. 西局,46. 六里桥南,47. 六里桥北里,48. 公主坟南,49. 玉渊潭西门,50. 航天桥南,51. 航天桥西
5.0,0.0,0.0,0.019097745148625323,0.013506776878485989,0.012844812025139892,0.01915143164128179,0.02952755905511811,0.01575299306868305,0.016534391534391533,0.015042117930204574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.026093265016835083,0.029214083792298343,0.03540853723578451,0.031018958320057036,0.02753181006920476,0.01901260874421745,0.03315827893202099,0.030578323455055786,0.03951663244707824,0.016037190198625435,0.019180805794861856,0.03060905129934634,0.02613354063166706,0.023570923491277426,0.025110956056618103,0.015780048412847476,0.014092888906648704,0.013823048528268022,0.013781484427605975,0.020301560476702587,0.030637254901960786,0.029291154071470416,0.028785261945883708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.02353608804395722,0.027333722025942125,0.024068804056397847,0.03423179913437819,0.030970922503724543,0.018513925212045586,0.027446364289524985,0.03324580318329139,0.057510238733386516,0.013359449509115549,0.024830172201000048,0.028192133429624223,0.03472094879788703,0.021197255177458355,0.03480144613522063,0.034519559578999374,0.03295234493339394,0.030260950277498016,0.06732207806499095,0.04029985624687673,0.025245977619641438,0.03747805115180205,0.027454274360303756,0.053301873547570607,0.040705958231673826,0.05967901259387983,0.050091998672142084,0.011767342078954557,0.012391635378938974,0.02472799208704253,0.012363996043521265,0.02670940170940171,0.025680534155110426,0.013354700854700856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.03978623304223427,0.037600289865404604,0.02425854608761835,0.04257770656769657,0.024207635121838017,0.02218130456262955,0.016297169657025264,0.03559102674719586,0.048722566160769,0.03334088421543772,0.030285863050829278,0.037025828840071065,0.024418899507139793,0.022056543037724998,0.03919419021906993,0.0371934576767305,0.036711225501493194,0.03352237602013517,0.03153763569048751,0.034778277827678165,0.024539906888542243,0.02697783984654033,0.02036893036115431,0.02117296118985784,0.022488698272986583,0.05282361922279489,0.04757776728614268,0.03874408018535771,0.042088696585824446,0.045746927070541225,0.03318762729285887,0.04469676061568873,0.03519094432281056,0.03149586129245974,0.03812392924401754,0.0339843347592945,0.023104799177406304,0.03299740577546007,0.02563070813214191,0.025965466320252206,0.018570317432422757,0.013849079367968038,0.020859407592824366,0.06856916369401507,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.042088380770413346,0.0716632866414811,0.03490288145843246,0.05965205802511414,0.04532084956788388,0.05850931277021363,0.038223826675513384,0.033851853457955015,0.07029926029299126,0.013343126372286263,0.048254633137719355,0.07142306336548805,0.04733779222459585,0.01396322727723263,0.022773335388436677,0.03139133091497446,0.054455305797221056,0.016501565787714372,0.04465225476713772,0.056637555710127,0.046367299646011294,0.03702786162153666,0.036760505728195544,0.05229645402145239,0.04018204018204018,0.03488622454924823,0.07786940864566723,0.013949663072470092,0.02178649237472767,0.01964604867982238,0.01970755469977865,0.03816257127515406,0.04274089790230858,0.043367741276974785,0.04596554063083332,0.029411180862593995,0.02495305701708676,0.044348111714002096,0.041373770983222466,0.0379965201896306,0.05034630616712337,0.043158767909010305,0.05294355500926059,0.09903000209425337,0.03101795119819785,0.03372730470076692,0.008749961777206985,0.0,0.0
7.5,0.0,0.0,0.050292201711341494,0.10159081461464702,0.08704222913147863,0.045982058275091296,0.0755757342614744,0.0584728933197037,0.048890426548833736,0.05334833167132274,0.0896489222998233,0.02919837967702758,0.09790176135145735,0.08241716840316736,0.07185481808809646,0.0633497058861233,0.09391717606295008,0.08757514615595276,0.05423034920553326,0.044930310383796614,0.06529849495546264,0.03968253434658431,0.07194854953475645,0.03674177194613349,0.020236257466944088,0.04001322751322751,0.036520358475395476,0.04686390220981416,0.043216457395561875,0.038447432433161274,0.051962720834340004,0.06806104492305022,0.04351053524546351,0.08394334868483762,0.094083567817982,0.05536798280013595,0.03193218490668916,0.030931003153225375,0.028146833833540368,0.03435119188975028,0.026630056570176332,0.018832391713747645,0.03464002228101935,0.024522392892558642,0.015457471998297284,0.06501231199254626,0.07682183065775454,0.036939097936783204,0.007902800148684252,0.0,0.0
8.0,0.0,0.0,0.04973304889675754,0.07153360245439885,0.04344835869016595,0.0812860546044036,0.06965718290648133,0.04367796475630282,0.043844433985194185,0.03979267978277155,0.12711138587179907,0.03357859261313947,0.0935286900566958,0.0743355875614427,0.0849925057875287,0.09436427590211961,0.07862966789458771,0.049550736123207866,0.1007827440039083,0.058093125123638394,0.0981372721179755,0.06439890208459924,0.08389248549075512,0.0670436566908977,0.08492440952118373,0.09611674415792992,0.02711900427085251,0.027667157085610627,0.07055117188383468,0.03428322016163331,0.013462591048797946,0.01896666560943893,0.01924083769633508,0.06138651639223974,0.05043437869821443,0.07089411634006357,0.05138585255842221,0.051447228925808636,0.0566272505098114,0.06931174672926776,0.05438581857632499,0.034655903517331596,0.04868531777751362,0.03312767880180723,0.030517848721962577,0.05282988553298174,0.08098796569496068,0.02129969497683429,0.007011318012160778,0.0,0.0
8.5,0.0,0.0,0.02452561123080732,0.03578217551312816,0.022747486786872134,0.07543410885672619,0.04755523470947338,0.043876234920034375,0.033643518658536424,0.11886984143775238,0.1075435122588357,0.05594175351165583,0.06511443757351296,0.0990627490550311,0.116922751686102,0.06097170248144005,0.04058113367160935,0.08840445457671976,0.10963112944632662,0.08940798723291936,0.10761744039104815,0.09390986952106128,0.05890906898373175,0.07582537795510555,0.0864615697436311,0.07959143107566004,0.06107543570018505,0.05439752653186225,0.12530298794577646,0.025367496044120048,0.025480037598275076,0.04413979654953771,0.022285623032131816,0.02935002968979165,0.021840274035563722,0.02075430418169728,0.08042378309355233,0.03230172508223766,0.020816270579185732,0.07344733305170997,0.021829527943442614,0.0684555319501997,0.06574971487252189,0.056542651887144274,0.01867237924267721,0.036037079203402024,0.0691270043537668,0.04548157089580943,0.019630624446379683,0.0,0.0
9.0,0.0,0.0,0.017899401280997214,0.030878827831766455,0.02953008842415959,0.03888755249480821,0.026523125994835074,0.01985498075152124,0.023500028722745325,0.04827059652068147,0.07020282310958333,0.012214056845696706,0.02987443315910469,0.02920973116457698,0.056803715573090864,0.07343462133232362,0.07668948045988525,0.05715525767134822,0.10183457814224783,0.07091836166857181,0.09652199007300545,0.07965682862334329,0.08021104057218069,0.11573834995925887,0.05917387779188276,0.07665474065294935,0.05241624693204452,0.07634423390162999,0.08847653619715652,0.07184485619113572,0.02723843863000756,0.03892383107422103,0.04193661071808442,0.09046211737879963,0.09064109638314088,0.06394381429677622,0.05235819035996279,0.06153418670084029,0.0770746493950146,0.0885244230755713,0.0595163025497924,0.07713517653144726,0.0856820935595407,0.01968019680196802,0.06101366757104462,0.0694091396938372,0.0669419105422026,0.049091164191608,0.008607031597685803,0.0,0.0
9.5,0.0,0.0,0.01978662984355584,0.031032693821539597,0.026505850984500437,0.023670404449637736,0.03305256668463019,0.01933711290066772,0.02434838413179589,0.03922726750704496,0.04247954877366128,0.0151788623190977,0.03021687202918252,0.022014120387593834,0.04016880131181471,0.02109997027240644,0.03468447871338338,0.041507444679876083,0.0479882940532032,0.025005741269320755,0.03325648156512675,0.03812095825984715,0.025031221560148004,0.029380640565267995,0.017941244375478723,0.07336508854288559,0.048240056753409956,0.10540433687130037,0.0849630419397782,0.07513745401302208,0.052293634272419655,0.051305088158794886,0.07389512151929771,0.0899754568448138,0.07215300841934995,0.03923686637678901,0.06436555930355271,0.06460439123331667,0.08257593826351546,0.06164137217897706,0.06953127346229644,0.07408326918431767,0.059802035610437336,0.06247225577596355,0.07059796573945316,0.0730021991240876,0.09452652485463721,0.019382406061406985,0.01115084468432804,0.0,0.0
